bin.chrom	bin.start	bin.end	bin.length	gene.count	cgi.count	dist.telomere	gc.content
chr3	4103064	4456552	353489	2	1	4398456	0.394207457657901
chr3	4456553	4773675	317123	1	2	4721862	0.417377484446032
chr3	4773676	5102859	329184	2	5	5046904	0.433881962671224
chr3	5102860	5443024	340165	2	3	5384242	0.426854614672537
chr3	5443025	5775108	332084	0	0	5718454	0.392114645692016
chr3	5775109	6105573	330465	0	0	6048625	0.381783244821615
chr3	6105574	6435262	329689	0	0	6376234	0.37033386009242
chr3	6435263	6771137	335875	0	0	6718031	0.37045627093395
chr3	6771138	7097105	325968	1	2	7046033	0.376794654689918
chr3	7097106	7409712	312607	0	0	7357876	0.368856103670009
chr3	7409713	7724173	314461	0	0	7671623	0.385844349537578
chr3	7724174	8047229	323056	0	0	7995495	0.39266876331039
chr3	8047230	8370878	323649	1	0	8320189	0.394489091577815
chr3	8370879	8695356	324478	3	1	8638642	0.433203483749262
chr3	8695357	9028053	332697	4	3	8977125	0.432237140701597
chr3	9028054	9346239	318186	0	2	9288259	0.4565851420241
chr3	9346240	9692655	346416	5	6	9627620	0.430049420350331
chr3	9692656	10043415	350760	16	13	9981779	0.491159197171941
chr3	10043416	10406695	363280	13	12	10355600	0.474746751816862
chr3	10406696	10720860	314165	1	1	10664882	0.493851956774169
chr3	10720861	11028048	307188	2	1	10977610	0.470324361628733
chr3	11028049	11358596	330548	3	4	11301999	0.461881481660879
chr3	11358597	11693190	334594	1	3	11639953	0.437954655492825
chr3	11693191	12046191	353001	2	4	11993581	0.439630482633179
chr3	12046192	12370294	324103	2	3	12316542	0.403433476394833
chr3	12370295	12702714	332420	4	2	12641628	0.425672342217806
chr3	12702715	13043356	340642	5	12	12991989	0.50712184639594
chr3	13043357	13360326	316970	1	3	13304885	0.525526075023075
chr3	13360327	13687491	327165	2	6	13633975	0.518661837299034
chr3	13687492	14012889	325398	4	7	13945965	0.479090221820637
chr3	14012890	14356255	343366	4	3	14303013	0.439507697325784
chr3	14356256	14666401	310146	2	4	14614827	0.515734525030406
chr3	14666402	14987444	321043	3	2	14933923	0.463567185704001
chr3	14987445	15339671	352227	6	6	15285848	0.428547499197967
chr3	15339672	15681581	341910	6	3	15624568	0.436919072270519
chr3	15681582	16013800	332219	2	2	15958342	0.391449616066746
chr3	16013801	16339451	325651	3	1	16288104	0.426622365661262
chr3	16339452	16653523	314072	2	3	16599327	0.421868234035396
chr3	16653524	16984429	330906	2	1	16933320	0.398345753779035
chr3	16984430	17309510	325081	1	0	17257601	0.39919281655955
chr3	17309511	17630797	321287	0	0	17577737	0.357095058312233
chr3	17630798	17973562	342765	0	1	17920985	0.391405190145003
chr3	17973563	18289393	315831	0	0	18237927	0.383603889421821
chr3	18289394	18605497	316104	1	3	18549851	0.365411383595134
chr3	18605498	18919164	313667	0	0	18867522	0.373753056585439
chr3	18919165	19263177	344013	1	2	19212537	0.367675058791468
chr3	19263178	19593703	330526	0	0	19537484	0.363959264929534
chr3	19593704	19951739	358036	1	0	19884322	0.382444782088955
chr3	19951740	20285680	333941	4	3	20230229	0.395321329216812
chr3	20285681	20624382	338702	0	0	20572080	0.380856918471326
chr3	20624383	20953739	329357	0	0	20898192	0.36667203065362
chr3	20953740	21281642	327903	0	0	21224359	0.362741420480974
chr3	21281643	21619445	337803	2	0	21563861	0.368066595027229
chr3	21619446	21937324	317879	0	0	21886414	0.367749992921799
chr3	21937325	22272652	335328	0	0	22216865	0.360542513598697
chr3	22272653	22597396	324744	0	1	22542883	0.36121067671762
chr3	22597397	22940948	343552	0	0	22884936	0.374452775707948
chr3	22940949	23274388	333440	1	1	23222234	0.389299424184366
chr3	23274389	23606725	332337	0	0	23550185	0.376744088079382
chr3	23606726	23937008	330283	2	2	23881019	0.423782029350457
chr3	23937009	24281272	344264	4	2	24224523	0.409456115074478
chr3	24281273	24594450	313178	0	2	24543583	0.380483303425024
chr3	24594451	24910429	315979	0	1	24859565	0.375762313318269
chr3	24910430	25221537	311108	0	0	25170163	0.37542589711609
chr3	25221538	25548529	326992	1	0	25496922	0.394245119146578
chr3	25548530	25867610	319081	3	2	25814534	0.391088783098892
chr3	25867611	26197769	330159	1	0	26141432	0.380228920005328
chr3	26197770	26548050	350281	0	0	26488643	0.379149882522771
chr3	26548051	26881945	333895	1	2	26820830	0.385249853996012
chr3	26881946	27223822	341877	0	0	27169258	0.382757541454925
chr3	27223823	27557189	333367	2	2	27498408	0.384243191437526
chr3	27557190	27902353	345164	1	7	27841306	0.41316881250641
chr3	27902354	28228486	326133	0	0	28174519	0.374847071593339
chr3	28228487	28564869	336383	3	2	28508488	0.363068288230787
chr3	28564870	28884126	319257	0	1	28832697	0.384733929091856
chr3	28884127	29211410	327284	0	0	29156969	0.369269502939169
chr3	29211411	29526972	315562	1	0	29474461	0.367857980365249
chr3	29526973	29846857	319885	0	0	29794211	0.36427466120619
chr3	29846858	30177072	330215	0	0	30122936	0.366276516814841
chr3	30177073	30504615	327543	0	0	30446717	0.370552873973625
chr3	30504616	30816639	312024	2	1	30766280	0.388069507473788
chr3	30816640	31128332	311693	0	1	31076188	0.389136105077782
chr3	31128333	31440008	311676	0	0	31388866	0.398583785726226
chr3	31440009	31753857	313849	2	1	31701944	0.393644714496473
chr3	31753858	32088452	334595	1	1	32026379	0.419163466280046
chr3	32088453	32429376	340924	2	2	32374344	0.433489575389246
chr3	32429377	32775365	345989	4	6	32715804	0.423334267852339
chr3	32775366	33128277	352912	3	4	33072493	0.44657024980735
chr3	33128278	33468878	340601	5	4	33414756	0.406892522335462
chr3	33468879	33812933	344055	1	3	33755894	0.38412753774828
chr3	33812934	34156286	343353	1	1	34091571	0.40534085911591
chr3	34156287	34486354	330068	0	0	34423879	0.39234036622778
chr3	34486355	34818638	332284	0	0	34760032	0.370279640307574
chr3	34818639	35139908	321270	0	0	35087034	0.363659849970605
chr3	35139909	35466980	327072	0	0	35415409	0.358523505527641
chr3	35466981	35788379	321399	2	1	35737992	0.360125575997372
chr3	35788380	36116666	328287	0	0	36057692	0.366210054007606
chr3	36116667	36447714	331048	1	1	36395439	0.375912254416315
chr3	36447715	36778553	330839	1	0	36725968	0.400031435229838
chr3	36778554	37107729	329176	4	3	37052431	0.42630082387569
chr3	37107730	37444357	336628	2	2	37389264	0.396470287676478
chr3	37444358	37772401	328044	1	1	37720170	0.444345880430762
chr3	37772402	38091991	319590	5	6	38039378	0.453177508682834
chr3	38091992	38431211	339220	6	4	38372851	0.445775602853442
chr3	38431212	38759206	327995	5	3	38706187	0.458830165093991
chr3	38759207	39089138	329932	1	0	39032473	0.410663409429654
chr3	39089139	39423933	334795	7	5	39360645	0.446129721172659
chr3	39423934	39766809	342876	5	3	39708433	0.408130052847234
chr3	39766810	40115905	349096	1	1	40058583	0.391465384879893
chr3	40115906	40452023	336118	3	2	40398503	0.414756127312386
chr3	40452024	40784497	332474	4	6	40731962	0.421786365249625
chr3	40784498	41113856	329359	0	0	41061002	0.4133726420107
chr3	41113857	41439091	325235	2	1	41377987	0.416584930896119
chr3	41439092	41779584	340493	0	0	41723611	0.384654016382001
chr3	41779585	42143244	363660	1	2	42089334	0.415030523016113
chr3	42143245	42474841	331597	2	3	42422876	0.438595644713237
chr3	42474842	42795512	320671	8	8	42740122	0.466400142201688
chr3	42795513	43134172	338660	6	7	43075493	0.441020492529486
chr3	43134173	43450500	316328	2	3	43395072	0.426674211577794
chr3	43450501	43799495	348995	1	3	43746392	0.402541583690253
chr3	43799496	44125302	325807	0	2	44074098	0.438646192377892
chr3	44125303	44450270	324968	3	2	44395188	0.399620885748635
chr3	44450271	44795049	344779	8	11	44732282	0.436154754205022
chr3	44795050	45129623	334574	8	4	45073836	0.447485459121086
chr3	45129624	45458951	329328	2	3	45400582	0.447022421415644
chr3	45458952	45784737	325786	3	3	45731736	0.433628209929421
chr3	45784738	46101755	317018	6	3	46045757	0.445927360591555
chr3	46101756	46439870	338115	4	0	46385805	0.420055306626543
chr3	46439871	46766601	326731	9	6	46715166	0.468244519191772
chr3	46766602	47108192	341591	8	11	47050033	0.483186032419004
chr3	47108193	47457354	349162	5	4	47400201	0.447093326307006
chr3	47457355	47812219	354865	3	4	47750510	0.445493356628546
chr3	47812220	48183491	371272	3	7	48118076	0.451924734426513
chr3	48183492	48534983	351492	12	7	48473977	0.473712061725591
chr3	48534984	48888678	353695	11	11	48821672	0.504228219228424
chr3	48888679	49259003	370325	19	13	49194725	0.492837372578186
chr3	49259004	49641393	382390	10	8	49583069	0.474829362692646
chr3	49641394	49988136	346743	14	15	49926457	0.516794859593373
chr3	49988137	50334882	346746	10	12	50279448	0.50776937585429
chr3	50334883	50650746	315864	12	15	50598351	0.557850847200051
chr3	50650747	51007557	356811	2	2	50951472	0.411809052971948
chr3	51007558	51379475	371918	0	0	51317921	0.402919460741251
chr3	51379476	51744277	364802	6	7	51691706	0.4645999747807
chr3	51744278	52086737	342460	15	7	52033564	0.474835017228131
chr3	52086738	52410229	323492	11	9	52357168	0.523756383465424
chr3	52410230	52739464	329235	14	8	52681682	0.485376706607777
chr3	52739465	53071096	331632	9	4	53015314	0.452495537221858
chr3	53071097	53414495	343399	4	7	53350655	0.478661848170641
chr3	53414496	53744836	330341	1	1	53693552	0.42683469505736
chr3	53744837	54066514	321678	4	4	54012915	0.444239270326241
chr3	54066515	54386919	320405	1	3	54334854	0.430364694683352
chr3	54386920	54719042	332123	1	1	54662281	0.421343899699643
chr3	54719043	55039729	320687	1	0	54986700	0.423646733418989
chr3	55039730	55370711	330982	0	0	55319861	0.402475059066567
chr3	55370712	55687289	316578	2	8	55635054	0.434155247679839
chr3	55687290	56003266	315977	2	0	55950722	0.408320858796614
chr3	56003267	56321085	317819	0	0	56267308	0.388916332881311
chr3	56321086	56655458	334373	2	3	56589553	0.403621105771077
chr3	56655459	56995191	339733	1	2	56935260	0.419043778496662
chr3	56995192	57329186	333995	6	5	57274415	0.433668168685199
chr3	57329187	57698369	369183	3	3	57639326	0.400362421888236
chr3	57698370	58048205	349836	2	3	57991350	0.426356921529086
chr3	58048206	58387726	339521	4	5	58330745	0.457406169279619
chr3	58387727	58720411	332685	5	3	58667203	0.460597862843173
chr3	58720412	59080740	360329	1	1	59026729	0.38427659167065
chr3	59080741	59414822	334082	0	0	59357573	0.393367496602483
chr3	59414823	59735000	320178	0	0	59683560	0.409322314462841
chr3	59735001	60044278	309278	1	0	59992354	0.402479322809798
chr3	60044279	60354497	310219	0	0	60303097	0.384827426948824
chr3	60354498	60675374	320877	0	0	60622488	0.383006572611769
chr3	60675375	61003856	328482	0	0	60951811	0.386262090264796
chr3	61003857	61342026	338170	0	1	61290043	0.391300233610228
chr3	61342027	61677680	335654	1	2	61623670	0.413464460426681
chr3	61677681	61995577	317897	0	0	61943708	0.400897145930728
chr3	61995578	62308491	312914	2	1	62256052	0.403570949206287
chr3	62308492	62620928	312437	2	7	62569060	0.405451338989711
chr3	62620929	62936646	315718	0	1	62883658	0.397272249285691
chr3	62936647	63272879	336233	2	1	63215380	0.388632287728989
chr3	63272880	63590002	317123	0	0	63534443	0.386726916685068
chr3	63590003	63926565	336563	4	3	63874122	0.39960423457113
chr3	63926566	64236687	310122	3	1	64185470	0.41420150779376
chr3	64236688	64554962	318275	1	2	64501194	0.413837090566142
chr3	64554963	64866895	311933	1	1	64815994	0.396649280454585
chr3	64866896	65191788	324893	0	0	65140226	0.395982677373839
chr3	65191789	65517193	325405	1	2	65458875	0.398804566616826
chr3	65517194	65836254	319061	0	1	65783008	0.396516653555195
chr3	65836255	66165617	329363	1	1	66110740	0.420602799950407
chr3	66165618	66587248	421631	1	2	66534583	0.417971938667497
chr3	66587249	66918843	331595	0	0	66860532	0.410968199158552
chr3	66918844	67256782	337939	1	1	67195478	0.382569043525573
chr3	67256783	67586607	329825	2	0	67534585	0.391004320472906
chr3	67586608	67910817	324210	0	1	67856275	0.390031152648048
chr3	67910818	68232722	321905	1	1	68180227	0.381283297867514
chr3	68232723	68553507	320785	0	0	68499188	0.379590691584811
chr3	68553508	68888279	334772	1	0	68825058	0.389704037374724
chr3	68888280	69210921	322642	6	5	69157196	0.398392025836527
chr3	69210922	69550621	339700	1	1	69492867	0.413888725346014
chr3	69550622	69873526	322905	1	2	69821905	0.398705501618258
chr3	69873527	70192290	318764	0	0	70140181	0.383085919363649
chr3	70192291	70520255	327965	0	0	70455457	0.367673379781634
chr3	70520256	70838689	318434	0	0	70786621	0.37184157470626
chr3	70838690	71160506	321817	1	2	71108146	0.397092136213921
chr3	71160507	71481103	320597	0	0	71428384	0.41215607132953
chr3	71481104	71799036	317933	2	2	71747370	0.41904740936005
chr3	71799037	72122791	323755	2	2	72063886	0.434223409677047
chr3	72122792	72432522	309731	1	0	72380880	0.461316432646372
chr3	72432523	72752393	319871	0	2	72698896	0.441456086985006
chr3	72752394	73097030	344637	3	4	73041113	0.41687050432777
chr3	73097031	73440633	343603	2	2	73376891	0.420697723826602
chr3	73440634	73750149	309516	0	1	73698567	0.40900631954401
chr3	73750150	74073548	323399	0	0	74017590	0.386918326896476
chr3	74073549	74396970	323422	1	0	74342067	0.373326489849346
chr3	74396971	74716684	319714	0	1	74664477	0.372201405005643
chr3	74716685	75052420	335736	0	0	74994730	0.364161126599713
chr3	75052421	75424718	372298	0	0	75352079	0.390743436709185
chr3	75424719	76091769	667051	5	10	76035772	0.414545514510655
chr3	76091770	76411358	319589	0	0	76358668	0.355797602545827
chr3	76411359	76730647	319289	0	0	76679300	0.361725584032023
chr3	76730648	77047608	316961	0	0	76993101	0.352980335120141
chr3	77047609	77369593	321985	1	2	77312927	0.362979641908849
chr3	77369594	77677437	307844	0	0	77626303	0.352444744740905
chr3	77677438	78001933	324496	0	0	77951255	0.365949040974305
chr3	78001934	78319743	317810	0	0	78267499	0.360806771341422
chr3	78319744	78648526	328783	1	0	78590819	0.371597679928683
chr3	78648527	78970874	322348	0	0	78918651	0.352981870525029
chr3	78970875	79298541	327667	0	1	79244311	0.355549994353955
chr3	79298542	79614579	316038	0	0	79562958	0.348325201399969
chr3	79614580	79934879	320300	0	1	79882681	0.349834530127866
chr3	79934880	80251363	316484	0	0	80197522	0.346039610217306
chr3	80251364	80571317	319954	0	0	80518564	0.347428067784665
chr3	80571318	80896983	325666	0	1	80844344	0.345937248592189
chr3	80896984	81230640	333657	0	0	81178914	0.355907413901096
chr3	81230641	81544073	313433	1	0	81491399	0.363315285882597
chr3	81544074	81868069	323996	0	1	81810749	0.358498253064902
chr3	81868070	82189282	321213	0	0	82131025	0.365000793865512
chr3	82189283	82524736	335454	0	0	82472449	0.35245667066145
chr3	82524737	82843408	318672	0	0	82791951	0.357235652959838
chr3	82843409	83166734	323326	0	1	83112277	0.334229229941375
chr3	83166735	83485359	318625	0	0	83433572	0.339154178109329
chr3	83485360	83806842	321483	0	0	83753487	0.341707026499002
chr3	83806843	84124733	317891	0	0	84071737	0.341022551755164
chr3	84124734	84447151	322418	0	0	84392135	0.341122393910953
chr3	84447152	84772203	325052	1	0	84717937	0.344883280213761
chr3	84772204	85097726	325523	1	1	85045935	0.35700703176106
chr3	85097727	85423180	325454	0	0	85371165	0.337497772342655
chr3	85423181	85735391	312211	0	0	85683564	0.337569784536642
chr3	85735392	86058316	322925	0	0	86006819	0.342720445923864
chr3	86058317	86390734	332418	0	0	86334067	0.351370864393759
chr3	86390735	86709131	318397	0	0	86657474	0.352255203409403
chr3	86709132	87031887	322756	1	0	86979722	0.357623096084921
chr3	87031888	87352702	320815	2	4	87300968	0.359830431868926
chr3	87352703	87683226	330524	0	0	87629166	0.36387977877549
chr3	87683227	88023113	339887	0	1	87963224	0.359610694142592
chr3	88023114	88350554	327441	4	2	88296289	0.372964900547013
chr3	88350555	88677631	327077	0	0	88625899	0.352476633942155
chr3	88677632	89013645	336014	0	0	88962607	0.352979340146351
chr3	89013646	89331617	317972	1	1	89279327	0.346260048054724
chr3	89331618	89656403	324786	0	0	89604674	0.351372904004567
chr3	89656404	89999668	343265	0	0	89939216	0.360261022824992
chr3	89999669	90393972	394304	0	0	90313478	0.36592324703793
chr3	90393973	93801968	3407996	5	3	93743540	0.375422901289205
chr3	93801969	94122779	320811	0	0	94068701	0.372858162594179
chr3	94122780	94446583	323804	0	0	94394398	0.360267322207183
chr3	94446584	94790888	344305	1	1	94728396	0.352469467477863
chr3	94790889	95110564	319676	0	0	95058861	0.340526032607937
chr3	95110565	95436480	325916	0	0	95384677	0.346012469470794
chr3	95436481	95770175	333695	0	0	95718372	0.342462428265177
chr3	95770176	96090512	320337	0	0	96037030	0.348030355531716
chr3	96090513	96429158	338646	0	0	96373501	0.355155531144755
chr3	96429159	96757888	328730	1	2	96700346	0.354242083168373
chr3	96757889	97076913	319025	0	0	97021965	0.355009795470734
chr3	97076914	97403973	327060	0	0	97347311	0.353237937993117
chr3	97403974	97723547	319574	3	3	97672039	0.371823114521447
chr3	97723548	98058905	335358	6	0	98003735	0.369774986730577
chr3	98058906	98396134	337229	7	3	98339817	0.375288009038221
chr3	98396135	98738077	341943	2	2	98683838	0.387058661823718
chr3	98738078	99079774	341697	0	0	98995026	0.369728150963998
chr3	99079775	99407035	327261	2	0	98667457	0.375956805118927
chr3	99407036	99729880	322845	3	2	98346132	0.390038563397338
chr3	99729881	100054368	324488	3	3	98023054	0.389675427134359
chr3	100054369	100408231	353863	4	2	97674340	0.397410862395925
chr3	100408232	100722007	313776	2	1	97351863	0.370678445770161
chr3	100722008	101053739	331732	2	0	97023083	0.378844971241723
chr3	101053740	101424321	370582	6	5	96662451	0.403298055491143
chr3	101424322	101779290	354969	5	3	96306078	0.394611923858307
chr3	101779291	102101577	322287	0	0	95972852	0.372872625951532
chr3	102101578	102414953	313376	1	0	95658914	0.364137649341425
chr3	102414954	102740439	325486	0	0	95337375	0.357367137142531
chr3	102740440	103071552	331113	0	0	95003200	0.351925173581338
chr3	103071553	103397469	325917	0	0	94675914	0.347057686466087
chr3	103397470	103712347	314878	0	0	94362496	0.339715699413817
chr3	103712348	104035914	323567	1	0	94043221	0.350684711358148
chr3	104035915	104360594	324680	0	0	93713761	0.355356042873186
chr3	104360595	104675247	314653	0	0	93401698	0.349689975941843
chr3	104675248	104991303	316056	0	0	93082528	0.354209380616454
chr3	104991304	105315198	323895	1	3	92763571	0.357841275722173
chr3	105315199	105631995	316797	1	1	92442472	0.361606959661884
chr3	105631996	105960362	328367	0	0	92115968	0.370387401900954
chr3	105960363	106282003	321641	0	0	91797462	0.364316116415369
chr3	106282004	106608257	326254	0	0	91472134	0.364387869574136
chr3	106608258	106948050	339793	1	0	91126529	0.379560497126082
chr3	106948051	107270745	322695	3	3	90803331	0.385044701653305
chr3	107270746	107590411	319666	1	0	90485115	0.375329249904702
chr3	107590412	107905301	314890	3	2	90169678	0.401664073168462
chr3	107905302	108235826	330525	2	1	89838266	0.387668103774199
chr3	108235827	108562603	326777	4	1	89513721	0.367822704780337
chr3	108562604	108888190	325587	3	1	89189741	0.382739482842002
chr3	108888191	109269345	381155	4	0	88823410	0.405506945993143
chr3	109269346	109608621	339276	0	0	88465649	0.372295712045657
chr3	109608622	109940437	331816	0	0	88136469	0.351366419943343
chr3	109940438	110261923	321486	0	0	87816850	0.359135390032647
chr3	110261924	110586350	324427	0	0	87491315	0.363040067565425
chr3	110586351	110917718	331368	1	1	87156166	0.368747133096951
chr3	110917719	111245145	327427	0	0	86832502	0.377354341578555
chr3	111245146	111575490	330345	4	1	86502103	0.393046663336853
chr3	111575491	111901896	326406	7	3	86178097	0.396012940938398
chr3	111901897	112241384	339488	2	2	85835757	0.379427255160779
chr3	112241385	112577363	335979	4	1	85498082	0.393063256929583
chr3	112577364	112913972	336609	3	2	85159995	0.392452370554615
chr3	112913973	113249338	335366	3	3	84835257	0.40423298724386
chr3	113249339	113581799	332461	5	4	84501123	0.40130120525402
chr3	113581800	113909481	327682	4	5	84166309	0.398389292057665
chr3	113909482	114227562	318081	4	1	83846240	0.394786233695179
chr3	114227563	114543843	316281	0	0	83531777	0.360119640446204
chr3	114543844	114858473	314630	0	0	83216068	0.345605949845867
chr3	114858474	115185383	326910	0	1	82892648	0.379272582668053
chr3	115185384	115508657	323274	1	2	82578103	0.387200950277198
chr3	115508658	115830093	321436	1	0	82251194	0.380165880610816
chr3	115830094	116152511	322418	0	0	81922484	0.370286398402103
chr3	116152512	116482162	329651	1	0	81595140	0.372970201819553
chr3	116482163	116799541	317379	0	0	81278553	0.368464832266684
chr3	116799542	117116293	316752	0	0	80959940	0.367940849623523
chr3	117116294	117425929	309636	0	0	80647183	0.370690100634329
chr3	117425930	117738386	312457	0	1	80336400	0.368191463145362
chr3	117738387	118061406	323020	0	0	80016018	0.356411367717046
chr3	118061407	118387380	325974	0	0	79687702	0.379346205525823
chr3	118387381	118710476	323096	1	0	79363801	0.389339391388419
chr3	118710477	119067998	357522	4	4	79007126	0.40533169986732
chr3	119067999	119395513	327515	8	4	78679171	0.421113536784381
chr3	119395514	119726261	330748	3	3	78356887	0.386448292960317
chr3	119726262	120061612	335351	2	3	78018121	0.407280729742974
chr3	120061613	120399251	337639	4	3	77676580	0.416216728517706
chr3	120399252	120753125	353874	3	1	77334098	0.373618858689884
chr3	120753126	121128669	375544	0	0	76963797	0.365752082312459
chr3	121128670	121470688	342019	5	2	76605781	0.399723407178924
chr3	121470689	121814741	344053	5	2	76265753	0.389253981218209
chr3	121814742	122148459	333718	6	4	75926981	0.404002780791128
chr3	122148460	122490774	342315	5	4	75591377	0.403216335831158
chr3	122490775	122807415	316641	4	6	75267090	0.445820345438337
chr3	122807416	123122987	315572	2	1	74951145	0.460934430177496
chr3	123122988	123447145	324158	2	3	74632656	0.460213846334123
chr3	123447146	123781033	333888	2	4	74298071	0.41572623155077
chr3	123781034	124101044	320011	1	1	73977148	0.428819634325081
chr3	124101045	124418231	317187	0	1	73656684	0.427224318777172
chr3	124418232	124751013	332782	4	2	73325716	0.447890811402116
chr3	124751014	125071819	320806	2	3	73003921	0.41738932563608
chr3	125071820	125426067	354248	2	4	72661213	0.420479438133639
chr3	125426068	125902335	476268	6	7	72171925	0.461683337952257
chr3	125902336	126226619	324284	4	10	71846964	0.479277423492739
chr3	126226620	126556419	329800	6	5	71528672	0.453656761673826
chr3	126556420	126866217	309798	1	8	71207339	0.519619235760214
chr3	126866218	127178126	311909	0	2	70897673	0.470156359707393
chr3	127178127	127498344	320218	5	6	70575924	0.499387916981672
chr3	127498345	127821159	322815	3	4	70254002	0.440221179313263
chr3	127821160	128130817	309658	2	2	69941898	0.472130544019302
chr3	128130818	128469990	339173	6	10	69614107	0.498783806494146
chr3	128469991	128825631	355641	6	8	69257927	0.481536155842515
chr3	128825632	129181768	356137	11	10	68894968	0.476948477692614
chr3	129181769	129512256	330488	4	2	68567125	0.472116990632001
chr3	129512257	129969989	457733	4	4	68149334	0.444560475211459
chr3	129969990	130294797	324808	2	3	67780271	0.389319228590632
chr3	130294798	130627835	333038	2	2	67450751	0.386574505011407
chr3	130627836	130960393	332558	2	1	67120595	0.379771348155887
chr3	130960394	131297378	336985	5	4	66776424	0.396982061515943
chr3	131297379	131617707	320329	0	0	66460109	0.386174838993598
chr3	131617708	131954824	337117	0	1	66119558	0.390526137809593
chr3	131954825	132288614	333790	4	1	65786728	0.390287306390309
chr3	132288615	132638633	350019	4	3	65438594	0.381770703876021
chr3	132638634	132981920	343287	1	1	65094508	0.394250292029594
chr3	132981921	133321646	339726	3	1	64764530	0.431103300895585
chr3	133321647	133653144	331498	5	7	64422019	0.432636094335127
chr3	133653145	133981416	328272	1	3	64094135	0.435190939221028
chr3	133981417	134309447	328031	3	6	63774104	0.43117876054397
chr3	134309448	134618669	309222	2	2	63454781	0.453890732224695
chr3	134618670	134940867	322198	0	0	63134441	0.444912755510574
chr3	134940868	135270180	329313	0	0	62803590	0.407730639239854
chr3	135270181	135609557	339377	0	0	62465849	0.414091114011769
chr3	135609558	135963870	354313	2	2	62126530	0.404357164427926
chr3	135963871	136319590	355720	2	1	61758224	0.392893286854691
chr3	136319591	136670216	350626	2	3	61406323	0.407511137223131
chr3	136670217	137013906	343690	1	1	61060840	0.411030288923244
chr3	137013907	137376310	362404	0	0	60708613	0.386060860255468
chr3	137376311	137725137	348827	2	6	60357714	0.401293477855785
chr3	137725138	138053654	328517	5	5	60022304	0.416992119129467
chr3	138053655	138400007	346353	5	5	59680426	0.433840619252559
chr3	138400008	138754664	354657	4	10	59327316	0.435654731190967
chr3	138754665	139086268	331604	5	2	58991019	0.428924259055927
chr3	139086269	139414200	327932	3	4	58658937	0.418248295378512
chr3	139414201	139736283	322083	1	1	58337695	0.418019578804094
chr3	139736284	140045876	309593	0	0	58027130	0.423775731363509
chr3	140045877	140368638	322762	0	0	57710669	0.420393354855934
chr3	140368639	140704215	335577	2	2	57373368	0.401657443745947
chr3	140704216	141042795	338580	2	6	57037431	0.444798865851476
chr3	141042796	141362808	320013	2	3	56715119	0.401583685662665
chr3	141362809	141719795	356987	4	5	56361854	0.43055349354461
chr3	141719796	142074599	354804	2	2	56004809	0.394905356196606
chr3	142074600	142413492	338893	2	3	55665199	0.379335070361636
chr3	142413493	142740071	326579	5	5	55336588	0.391871492043183
chr3	142740072	143059175	319104	2	1	55014142	0.415933363417511
chr3	143059176	143378462	319287	0	0	54700724	0.38674609363997
chr3	143378463	143707530	329068	1	1	54367274	0.387859044331257
chr3	143707531	144026778	319248	0	0	54047732	0.368656968876761
chr3	144026779	144343600	316822	0	0	53734694	0.35823585483313
chr3	144343601	144663502	319902	0	0	53413745	0.350832442435382
chr3	144663503	144989713	326211	0	0	53090696	0.347575648889675
chr3	144989714	145311913	322200	0	0	52767020	0.345353817504709
chr3	145311914	145632049	320136	0	0	52443657	0.350932103856005
chr3	145632050	145963750	331701	2	1	52111897	0.361657034497802
chr3	145963751	146301976	338226	2	3	51772948	0.375098307049113
chr3	146301977	146616997	315021	1	0	51457002	0.345402370000767
chr3	146616998	146951898	334901	0	0	51123640	0.353104350240948
chr3	146951899	147266935	315037	2	10	50808249	0.374727412970399
chr3	147266936	147589666	322731	0	0	50484538	0.35667165534154
chr3	147589667	147907279	317613	0	0	50172192	0.352863390352285
chr3	147907280	148241293	334014	0	0	49838436	0.359392121288228
chr3	148241294	148574385	333092	2	1	49500469	0.368549830076751
chr3	148574386	148899311	324926	5	3	49176140	0.391233696287657
chr3	148899312	149219559	320248	3	0	48855603	0.396246034323176
chr3	149219560	149552285	332726	4	3	48529002	0.403578319698422
chr3	149552286	149876430	324145	2	3	48198021	0.38411204862024
chr3	149876431	150190097	313667	1	1	47885059	0.388089917013894
chr3	150190098	150525927	335830	5	6	47548842	0.404409969329618
chr3	150525928	150854241	328314	3	1	47219908	0.413080161065292
chr3	150854242	151174867	320626	6	0	46900456	0.384104844897069
chr3	151174868	151516931	342064	3	1	46557873	0.371792997801652
chr3	151516932	151842962	326031	2	0	46233250	0.366127760857286
chr3	151842963	152166306	323344	3	1	45911739	0.361469518531461
chr3	152166307	152491152	324846	0	0	45584102	0.36856541253394
chr3	152491153	152826832	335680	1	1	45254922	0.385495114394765
chr3	152826833	153173389	346557	1	1	44902759	0.388594084090135
chr3	153173390	153513461	340072	1	0	44562158	0.367501587898931
chr3	153513462	153856053	342592	1	1	44219848	0.376800976088061
chr3	153856054	154186656	330603	2	2	43893222	0.373127285596466
chr3	154186657	154513219	326563	0	0	43561547	0.364321738837744
chr3	154513220	154862881	349662	1	1	43218729	0.37606888938451
chr3	154862882	155186835	323954	0	1	42889833	0.387595152398249
chr3	155186836	155542398	355563	2	2	42541218	0.398911022800487
chr3	155542399	155887910	345512	3	2	42185683	0.402816689435017
chr3	155887911	156209752	321842	0	1	41863265	0.402539134109502
chr3	156209753	156529139	319387	4	2	41546437	0.396324834761723
